timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
19857880,19857867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19908386,19908371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19953843,19953830,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20009427,20009414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20060515,20060498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20105402,20105389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20155922,20155909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20206436,20206422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20256988,20256975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20307486,20307472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20358003,20357990,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20408524,20408511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20459041,20459027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20509559,20509545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
